# epoch recerr_sq kldiv lact_dec valid_recerr_sq valid_kldiv duration
1409 1.0154493e-01 1.0636131e+02 1.4570935e+00 9.8540351e-02 1.0468060e+02 9.4848004e+02
1410 7.1404226e-02 1.0618702e+02 1.4633335e+00 9.0446271e-02 1.0475615e+02 9.4913046e+02
1411 6.2976018e-02 1.0619451e+02 1.4539150e+00 8.8172764e-02 1.0510366e+02 9.4985182e+02
1412 6.0050782e-02 1.0627575e+02 1.4579860e+00 8.7437004e-02 1.0485508e+02 9.5051542e+02
1413 6.0158264e-02 1.0629558e+02 1.4542160e+00 9.0125345e-02 1.0499851e+02 9.5121381e+02
1414 6.9946833e-02 1.0643746e+02 1.4495289e+00 1.3030975e-01 1.0482384e+02 9.5188996e+02
1415 1.3646761e-01 1.0647153e+02 1.4704889e+00 2.5039327e-01 1.0427132e+02 9.5258381e+02
1416 1.9751292e-01 1.0634228e+02 1.4295825e+00 1.3100599e-01 1.0479318e+02 9.5324237e+02
1417 1.0761557e-01 1.0616519e+02 1.4511265e+00 2.5769934e-01 1.0530172e+02 9.5392385e+02
1418 1.8109760e-01 1.0630231e+02 1.4348010e+00 1.1943079e-01 1.0528754e+02 9.5458189e+02
1419 1.1666015e-01 1.0647317e+02 1.4590915e+00 2.0857571e-01 1.0418618e+02 9.5526250e+02
1420 1.3201712e-01 1.0619085e+02 1.4413661e+00 1.1404344e-01 1.0499455e+02 9.5592408e+02
1421 1.0904335e-01 1.0611748e+02 1.4366096e+00 1.7893639e-01 1.0537180e+02 9.5659125e+02
1422 1.1138172e-01 1.0622410e+02 1.4478999e+00 9.9367119e-02 1.0459804e+02 9.5725935e+02
1423 9.0216063e-02 1.0618346e+02 1.4438015e+00 1.2538053e-01 1.0463919e+02 9.5792350e+02
1424 1.0215716e-01 1.0615911e+02 1.4413824e+00 1.1635926e-01 1.0478105e+02 9.5858568e+02
1425 8.2139105e-02 1.0612239e+02 1.4447145e+00 1.5061714e-01 1.0518921e+02 9.5923218e+02
1426 1.0095265e-01 1.0611379e+02 1.4409995e+00 1.0459287e-01 1.0427505e+02 9.5991547e+02
1427 1.0969064e-01 1.0595898e+02 1.4434958e+00 1.2933305e-01 1.0431760e+02 9.6059639e+02
1428 9.5560111e-02 1.0594804e+02 1.4335496e+00 1.0977276e-01 1.0429388e+02 9.6129015e+02
1429 7.0156932e-02 1.0581392e+02 1.4479623e+00 1.0390525e-01 1.0517809e+02 9.6195055e+02
1430 7.6073773e-02 1.0611055e+02 1.4304434e+00 9.0437442e-02 1.0491151e+02 9.6261366e+02
1431 6.4297430e-02 1.0620710e+02 1.4420508e+00 9.4704419e-02 1.0480964e+02 9.6328179e+02
1432 6.8894617e-02 1.0627730e+02 1.4365851e+00 8.9869171e-02 1.0506190e+02 9.6393675e+02
1433 6.6838637e-02 1.0626521e+02 1.4411249e+00 1.0077873e-01 1.0502575e+02 9.6461298e+02
1434 7.1640268e-02 1.0625153e+02 1.4331927e+00 9.7276963e-02 1.0520135e+02 9.6527219e+02
1435 7.2483838e-02 1.0629787e+02 1.4276863e+00 9.9832810e-02 1.0500460e+02 9.6591863e+02
1436 7.9170890e-02 1.0610082e+02 1.4442786e+00 1.2256625e-01 1.0539928e+02 9.6657841e+02
1437 1.0470720e-01 1.0625322e+02 1.4295117e+00 1.3628206e-01 1.0536722e+02 9.6723079e+02
1438 8.5375763e-02 1.0640324e+02 1.4338562e+00 9.9245898e-02 1.0514283e+02 9.6790370e+02
1439 8.5041732e-02 1.0651720e+02 1.4282085e+00 1.2170366e-01 1.0454158e+02 9.6857627e+02
1440 9.0426229e-02 1.0636887e+02 1.4322808e+00 1.2555219e-01 1.0491613e+02 9.6924267e+02
1441 8.3364077e-02 1.0647078e+02 1.4201939e+00 9.4600432e-02 1.0500189e+02 9.6989738e+02
1442 6.7531809e-02 1.0646478e+02 1.4413552e+00 1.0104088e-01 1.0513783e+02 9.7055104e+02
1443 6.8687737e-02 1.0647326e+02 1.4195409e+00 8.9513630e-02 1.0533730e+02 9.7121601e+02
1444 6.2534571e-02 1.0653593e+02 1.4298074e+00 9.3617499e-02 1.0556661e+02 9.7187259e+02
1445 6.7611448e-02 1.0669871e+02 1.4300357e+00 1.0593316e-01 1.0503114e+02 9.7253326e+02
1446 9.9564403e-02 1.0673138e+02 1.4226207e+00 1.7205018e-01 1.0441685e+02 9.7320834e+02
1447 1.4968106e-01 1.0665660e+02 1.4189006e+00 1.2674543e-01 1.0552168e+02 9.7387629e+02
1448 8.2758337e-02 1.0681424e+02 1.4279596e+00 1.1146460e-01 1.0559988e+02 9.7453590e+02
1449 9.0245649e-02 1.0674239e+02 1.4279541e+00 1.0674484e-01 1.0553240e+02 9.7520183e+02
1450 7.4975044e-02 1.0659486e+02 1.4177217e+00 1.0033233e-01 1.0523339e+02 9.7585912e+02
1451 7.8406274e-02 1.0663633e+02 1.4320053e+00 1.2204462e-01 1.0487215e+02 9.7651185e+02
1452 1.1484568e-01 1.0657220e+02 1.4086580e+00 1.7685242e-01 1.0450425e+02 9.7717801e+02
1453 1.0611370e-01 1.0643814e+02 1.4280982e+00 9.5385037e-02 1.0534067e+02 9.7784376e+02
1454 8.6511135e-02 1.0649623e+02 1.4184163e+00 1.4252950e-01 1.0581389e+02 9.7849055e+02
1455 1.0500173e-01 1.0663020e+02 1.4329617e+00 1.4158148e-01 1.0539041e+02 9.7917057e+02
1456 1.1017131e-01 1.0662115e+02 1.4109735e+00 1.0499616e-01 1.0468317e+02 9.7981934e+02
1457 8.4255412e-02 1.0622301e+02 1.4104608e+00 1.2533323e-01 1.0497573e+02 9.8046134e+02
1458 8.4889114e-02 1.0624842e+02 1.4090886e+00 9.9109590e-02 1.0449225e+02 9.8113989e+02
1459 6.8176813e-02 1.0602969e+02 1.4314413e+00 9.1761500e-02 1.0475788e+02 9.8178490e+02
1460 7.3776357e-02 1.0607746e+02 1.3994455e+00 1.1712289e-01 1.0524762e+02 9.8245163e+02
1461 9.3329303e-02 1.0613836e+02 1.4216157e+00 1.0935521e-01 1.0537928e+02 9.8312089e+02
1462 8.0088034e-02 1.0629565e+02 1.4092580e+00 1.0843498e-01 1.0517368e+02 9.8380920e+02
1463 7.7211998e-02 1.0620057e+02 1.4283649e+00 1.1268738e-01 1.0512381e+02 9.8447913e+02
1464 1.1173907e-01 1.0607174e+02 1.3976117e+00 1.6521786e-01 1.0542400e+02 9.8517560e+02
1465 1.1486135e-01 1.0619353e+02 1.4052494e+00 9.7186588e-02 1.0519098e+02 9.8584288e+02
1466 6.9327228e-02 1.0623445e+02 1.4123515e+00 1.0351875e-01 1.0440746e+02 9.8651094e+02
1467 8.1972688e-02 1.0615539e+02 1.4217411e+00 1.1485967e-01 1.0449268e+02 9.8716831e+02
1468 7.2997935e-02 1.0609093e+02 1.3972766e+00 1.0175551e-01 1.0472800e+02 9.8784098e+02
1469 7.4699357e-02 1.0609441e+02 1.4105726e+00 1.0402097e-01 1.0509452e+02 9.8851037e+02
1470 8.1666119e-02 1.0619150e+02 1.4077972e+00 1.1269716e-01 1.0513491e+02 9.8915120e+02
1471 7.7010937e-02 1.0623137e+02 1.4091215e+00 9.2280522e-02 1.0493366e+02 9.8980101e+02
1472 6.0115289e-02 1.0624982e+02 1.4008431e+00 8.4570080e-02 1.0487277e+02 9.9046667e+02
1473 5.8790747e-02 1.0631629e+02 1.4115765e+00 9.0408437e-02 1.0477202e+02 9.9114843e+02
1474 6.4551823e-02 1.0632185e+02 1.4068036e+00 1.0952082e-01 1.0507299e+02 9.9190599e+02
1475 9.6215576e-02 1.0645260e+02 1.4053918e+00 1.5037017e-01 1.0489948e+02 9.9255929e+02
1476 1.1258158e-01 1.0635567e+02 1.4043115e+00 1.0574152e-01 1.0471827e+02 9.9322204e+02
1477 7.2141357e-02 1.0611719e+02 1.3956894e+00 1.1739311e-01 1.0504877e+02 9.9386176e+02
1478 8.5013360e-02 1.0611691e+02 1.4013046e+00 1.1890712e-01 1.0512155e+02 9.9451349e+02
1479 8.7022588e-02 1.0616053e+02 1.4049572e+00 1.0302119e-01 1.0517007e+02 9.9519290e+02
1480 6.6646747e-02 1.0631122e+02 1.3917788e+00 1.0771571e-01 1.0458189e+02 9.9586439e+02
1481 9.5014408e-02 1.0637932e+02 1.4106578e+00 1.6455108e-01 1.0463962e+02 9.9655560e+02
1482 1.2254964e-01 1.0645853e+02 1.4058567e+00 1.1532323e-01 1.0443885e+02 9.9721046e+02
1483 9.1871336e-02 1.0636957e+02 1.3840886e+00 1.2071010e-01 1.0504750e+02 9.9786281e+02
1484 9.7911365e-02 1.0643324e+02 1.4060379e+00 1.5743908e-01 1.0463123e+02 9.9853291e+02
1485 9.8436445e-02 1.0619529e+02 1.3941522e+00 1.1292117e-01 1.0459175e+02 9.9921162e+02
1486 9.2168182e-02 1.0609093e+02 1.3923815e+00 1.3145146e-01 1.0549211e+02 9.9988057e+02
1487 1.4195062e-01 1.0621358e+02 1.4071341e+00 1.8466000e-01 1.0562680e+02 1.0005458e+03
1488 1.0899187e-01 1.0641772e+02 1.3773516e+00 1.2699538e-01 1.0480569e+02 1.0012182e+03
1489 9.3332380e-02 1.0634082e+02 1.3984195e+00 9.5224969e-02 1.0494025e+02 1.0018667e+03
1490 8.3813421e-02 1.0625279e+02 1.3969388e+00 1.2534344e-01 1.0570702e+02 1.0025311e+03
1491 8.9196011e-02 1.0645033e+02 1.3976991e+00 1.4816163e-01 1.0490076e+02 1.0032112e+03
1492 1.0609049e-01 1.0618344e+02 1.3958439e+00 1.0838848e-01 1.0496579e+02 1.0038551e+03
1493 1.0082187e-01 1.0598131e+02 1.3902622e+00 1.5737621e-01 1.0523515e+02 1.0045231e+03
1494 1.2797184e-01 1.0596617e+02 1.3916382e+00 1.3148585e-01 1.0485104e+02 1.0052014e+03
1495 7.7547818e-02 1.0589445e+02 1.3988659e+00 1.0467002e-01 1.0449940e+02 1.0058603e+03
1496 1.0187868e-01 1.0584904e+02 1.3809361e+00 1.3928115e-01 1.0406363e+02 1.0065184e+03
1497 8.2822584e-02 1.0568893e+02 1.3907529e+00 1.0267061e-01 1.0463448e+02 1.0071878e+03
1498 1.0199785e-01 1.0579830e+02 1.3901771e+00 1.4460400e-01 1.0474921e+02 1.0078545e+03
1499 9.9287361e-02 1.0575394e+02 1.3858237e+00 1.0350721e-01 1.0434421e+02 1.0085229e+03
1500 7.8094251e-02 1.0567773e+02 1.3835584e+00 1.1326677e-01 1.0462841e+02 1.0091926e+03
1501 7.8940965e-02 1.0569733e+02 1.3960227e+00 9.4543532e-02 1.0449598e+02 1.0098442e+03
1502 6.5748245e-02 1.0569614e+02 1.3841442e+00 9.0946309e-02 1.0448489e+02 1.0104935e+03
1503 6.1828092e-02 1.0582880e+02 1.3897424e+00 1.0340807e-01 1.0427842e+02 1.0111541e+03
1504 7.9365596e-02 1.0590764e+02 1.3809655e+00 1.1046486e-01 1.0440029e+02 1.0118296e+03
1505 7.4483417e-02 1.0596314e+02 1.3873050e+00 9.9869020e-02 1.0471972e+02 1.0124710e+03
1506 7.0083387e-02 1.0609388e+02 1.3792690e+00 1.0497243e-01 1.0478616e+02 1.0131413e+03
1507 7.7044651e-02 1.0616637e+02 1.3976773e+00 1.2011285e-01 1.0425838e+02 1.0138082e+03
1508 9.3331411e-02 1.0609155e+02 1.3710977e+00 1.2128456e-01 1.0457169e+02 1.0144740e+03
1509 7.9518653e-02 1.0622913e+02 1.3881565e+00 9.6089914e-02 1.0482293e+02 1.0151534e+03
1510 7.1181774e-02 1.0628677e+02 1.3697083e+00 1.1788717e-01 1.0453827e+02 1.0158387e+03
1511 1.0809789e-01 1.0629288e+02 1.3896811e+00 1.4311333e-01 1.0443051e+02 1.0164892e+03
1512 8.0930308e-02 1.0618195e+02 1.3825144e+00 1.1561732e-01 1.0515325e+02 1.0171535e+03
1513 1.2489174e-01 1.0630016e+02 1.3682703e+00 1.2517309e-01 1.0537472e+02 1.0178036e+03
1514 7.9922885e-02 1.0630370e+02 1.3848759e+00 9.7052805e-02 1.0525307e+02 1.0184737e+03
1515 7.4100591e-02 1.0640212e+02 1.3787055e+00 1.4283384e-01 1.0451381e+02 1.0191447e+03
1516 1.3359627e-01 1.0645013e+02 1.3831581e+00 1.7998123e-01 1.0401749e+02 1.0198192e+03
1517 1.2792262e-01 1.0640707e+02 1.3622664e+00 1.2256452e-01 1.0527365e+02 1.0204853e+03
1518 9.1758445e-02 1.0665912e+02 1.3824222e+00 1.1712161e-01 1.0540203e+02 1.0211696e+03
1519 8.5259363e-02 1.0658670e+02 1.3743036e+00 1.1588478e-01 1.0590664e+02 1.0218508e+03
1520 1.0160345e-01 1.0664973e+02 1.3815423e+00 1.3022082e-01 1.0563982e+02 1.0225149e+03
1521 8.4086955e-02 1.0655979e+02 1.3767129e+00 9.6603066e-02 1.0536314e+02 1.0231886e+03
1522 7.1528569e-02 1.0659588e+02 1.3794016e+00 1.2700869e-01 1.0455121e+02 1.0238633e+03
1523 8.7831192e-02 1.0641908e+02 1.3596714e+00 9.3664348e-02 1.0542032e+02 1.0245280e+03
1524 6.9158763e-02 1.0662464e+02 1.3829008e+00 1.2086692e-01 1.0571307e+02 1.0252116e+03
1525 9.5077880e-02 1.0668127e+02 1.3689702e+00 1.1336327e-01 1.0568188e+02 1.0259122e+03
1526 7.1472712e-02 1.0676514e+02 1.3662314e+00 8.7185211e-02 1.0546407e+02 1.0265976e+03
1527 6.6087149e-02 1.0678645e+02 1.3860811e+00 1.0015170e-01 1.0542314e+02 1.0273468e+03
1528 6.7612857e-02 1.0678191e+02 1.3684164e+00 1.0348907e-01 1.0553865e+02 1.0280739e+03
1529 7.4423932e-02 1.0667467e+02 1.3711374e+00 1.0281172e-01 1.0568455e+02 1.0287474e+03
1530 6.7182191e-02 1.0676330e+02 1.3644495e+00 8.7401718e-02 1.0537430e+02 1.0294909e+03
1531 5.9246067e-02 1.0679258e+02 1.3781037e+00 9.2639178e-02 1.0514610e+02 1.0303368e+03
1532 7.5289190e-02 1.0679227e+02 1.3586076e+00 1.4956166e-01 1.0496037e+02 1.0311091e+03
1533 1.5462941e-01 1.0681526e+02 1.3833023e+00 1.7612895e-01 1.0503881e+02 1.0317621e+03
1534 9.4528101e-02 1.0664979e+02 1.3524555e+00 1.0482433e-01 1.0502688e+02 1.0324669e+03
1535 8.3502918e-02 1.0654185e+02 1.3662242e+00 1.2510750e-01 1.0564362e+02 1.0331515e+03
1536 9.0246484e-02 1.0654277e+02 1.3703678e+00 1.0777692e-01 1.0532607e+02 1.0338130e+03
1537 8.2723707e-02 1.0657404e+02 1.3658783e+00 1.3101338e-01 1.0506425e+02 1.0344573e+03
1538 1.0816464e-01 1.0666759e+02 1.3643439e+00 1.5273254e-01 1.0483863e+02 1.0351119e+03
1539 1.0003203e-01 1.0668222e+02 1.3695751e+00 1.0681116e-01 1.0497598e+02 1.0357758e+03
1540 6.6881202e-02 1.0671951e+02 1.3478487e+00 9.2007168e-02 1.0542501e+02 1.0364298e+03
1541 7.2813779e-02 1.0678059e+02 1.3727270e+00 1.1225680e-01 1.0564009e+02 1.0370834e+03
1542 8.1706449e-02 1.0679800e+02 1.3585919e+00 1.0704103e-01 1.0570093e+02 1.0377373e+03
1543 7.3291689e-02 1.0682627e+02 1.3684601e+00 9.8520607e-02 1.0564049e+02 1.0383894e+03
1544 6.5306664e-02 1.0681039e+02 1.3559599e+00 8.7780923e-02 1.0537241e+02 1.0390577e+03
1545 5.8026727e-02 1.0672961e+02 1.3716726e+00 8.9013472e-02 1.0548476e+02 1.0397066e+03
1546 5.8794908e-02 1.0679426e+02 1.3570609e+00 9.0101719e-02 1.0514187e+02 1.0403664e+03
1547 6.4912602e-02 1.0673738e+02 1.3614088e+00 1.0652683e-01 1.0525666e+02 1.0410296e+03
1548 8.4342510e-02 1.0682333e+02 1.3569511e+00 1.0760256e-01 1.0528837e+02 1.0417071e+03
1549 6.3495137e-02 1.0680427e+02 1.3600228e+00 9.3277566e-02 1.0578721e+02 1.0423503e+03
1550 7.0124157e-02 1.0689011e+02 1.3568748e+00 1.0653983e-01 1.0622774e+02 1.0430057e+03
1551 7.9153359e-02 1.0695218e+02 1.3631781e+00 1.1351824e-01 1.0601265e+02 1.0436507e+03
1552 8.5839130e-02 1.0692061e+02 1.3581079e+00 1.1937625e-01 1.0575821e+02 1.0442936e+03
1553 8.7812558e-02 1.0679639e+02 1.3580637e+00 1.2268598e-01 1.0591843e+02 1.0449375e+03
1554 9.8271087e-02 1.0676862e+02 1.3423400e+00 1.2936941e-01 1.0609414e+02 1.0455903e+03
1555 9.4998948e-02 1.0691431e+02 1.3664948e+00 1.0918359e-01 1.0575265e+02 1.0462421e+03
1556 7.9473637e-02 1.0679517e+02 1.3433839e+00 1.0698503e-01 1.0568774e+02 1.0468921e+03
1557 6.6252530e-02 1.0686475e+02 1.3607239e+00 9.1852948e-02 1.0516061e+02 1.0475519e+03
1558 6.1614126e-02 1.0678097e+02 1.3485451e+00 9.4312705e-02 1.0553027e+02 1.0482017e+03
1559 6.0951993e-02 1.0682227e+02 1.3552923e+00 9.3129829e-02 1.0541417e+02 1.0488598e+03
1560 6.0311116e-02 1.0677247e+02 1.3532144e+00 9.8323442e-02 1.0585999e+02 1.0495459e+03
1561 7.2668739e-02 1.0690640e+02 1.3545868e+00 1.2133339e-01 1.0560606e+02 1.0501945e+03
1562 1.0143004e-01 1.0692120e+02 1.3579651e+00 1.8853371e-01 1.0492464e+02 1.0508505e+03
1563 1.3971658e-01 1.0674281e+02 1.3472490e+00 1.2263397e-01 1.0478405e+02 1.0515031e+03
1564 9.0663940e-02 1.0662225e+02 1.3488225e+00 1.4339620e-01 1.0572523e+02 1.0521515e+03
1565 1.0381577e-01 1.0662138e+02 1.3433139e+00 1.0137594e-01 1.0556508e+02 1.0528132e+03
1566 9.0352744e-02 1.0655566e+02 1.3465141e+00 1.5299012e-01 1.0585811e+02 1.0534593e+03
1567 1.0337054e-01 1.0664154e+02 1.3484318e+00 1.0074793e-01 1.0528640e+02 1.0541368e+03
1568 6.3299686e-02 1.0660191e+02 1.3486276e+00 8.8391230e-02 1.0532738e+02 1.0548350e+03
1569 6.2616080e-02 1.0657600e+02 1.3571525e+00 1.2274490e-01 1.0498964e+02 1.0555333e+03
1570 1.0931552e-01 1.0652637e+02 1.3446106e+00 1.8152535e-01 1.0471840e+02 1.0563012e+03
1571 1.2123378e-01 1.0632882e+02 1.3400629e+00 1.0314590e-01 1.0490893e+02 1.0569959e+03
1572 6.7855880e-02 1.0618875e+02 1.3516073e+00 1.1367035e-01 1.0492741e+02 1.0576771e+03
1573 7.3553897e-02 1.0623340e+02 1.3402890e+00 9.2731446e-02 1.0475713e+02 1.0583204e+03
1574 6.1967950e-02 1.0630004e+02 1.3417054e+00 1.0374847e-01 1.0533832e+02 1.0589713e+03
1575 8.5400045e-02 1.0645545e+02 1.3519084e+00 1.3474865e-01 1.0510586e+02 1.0596634e+03
1576 1.1131711e-01 1.0651422e+02 1.3410918e+00 1.5659291e-01 1.0467898e+02 1.0603269e+03
1577 9.2747621e-02 1.0635397e+02 1.3421451e+00 1.0322829e-01 1.0528994e+02 1.0610124e+03
1578 1.2982912e-01 1.0644015e+02 1.3374225e+00 1.7488158e-01 1.0520239e+02 1.0616543e+03
1579 1.1439531e-01 1.0634637e+02 1.3434159e+00 1.6515508e-01 1.0560732e+02 1.0623024e+03
1580 1.5464555e-01 1.0654659e+02 1.3478268e+00 1.3224062e-01 1.0453494e+02 1.0629476e+03
1581 1.8599880e-01 1.0625135e+02 1.3382488e+00 3.4904966e-01 1.0402769e+02 1.0636289e+03
1582 2.1697512e-01 1.0617397e+02 1.3358471e+00 1.7812492e-01 1.0441338e+02 1.0643447e+03
1583 1.8948983e-01 1.0580815e+02 1.3686316e+00 2.1393771e-01 1.0450209e+02 1.0650349e+03
1584 1.4559413e-01 1.0559103e+02 1.3157688e+00 1.3511419e-01 1.0386423e+02 1.0656949e+03
1585 1.1476308e-01 1.0499432e+02 1.3433435e+00 1.5301406e-01 1.0401228e+02 1.0665149e+03
1586 1.3102676e-01 1.0487660e+02 1.3376433e+00 1.1375677e-01 1.0347673e+02 1.0671855e+03
1587 9.4729006e-02 1.0511929e+02 1.3419145e+00 1.4366327e-01 1.0292715e+02 1.0678799e+03
1588 1.0562540e-01 1.0486259e+02 1.3300308e+00 1.0609916e-01 1.0335135e+02 1.0685637e+03
1589 7.5118609e-02 1.0494078e+02 1.3392169e+00 1.0779751e-01 1.0410809e+02 1.0692321e+03
1590 7.6768421e-02 1.0501138e+02 1.3407921e+00 9.5748320e-02 1.0396729e+02 1.0699014e+03
1591 6.5637134e-02 1.0490627e+02 1.3387434e+00 8.8793777e-02 1.0378802e+02 1.0705851e+03
1592 6.2281404e-02 1.0483068e+02 1.3349484e+00 1.0036965e-01 1.0354739e+02 1.0712518e+03
1593 6.8054646e-02 1.0477372e+02 1.3366600e+00 9.3128279e-02 1.0365939e+02 1.0719268e+03
1594 6.2910937e-02 1.0490028e+02 1.3349286e+00 8.7240048e-02 1.0352955e+02 1.0726891e+03
1595 5.7200413e-02 1.0489993e+02 1.3374717e+00 8.8610552e-02 1.0358720e+02 1.0735333e+03
1596 5.5792872e-02 1.0503396e+02 1.3286157e+00 8.5523516e-02 1.0352055e+02 1.0743767e+03
1597 6.3914426e-02 1.0505254e+02 1.3345854e+00 1.3271405e-01 1.0339454e+02 1.0750929e+03
1598 1.5951811e-01 1.0519113e+02 1.3463123e+00 2.7360871e-01 1.0284773e+02 1.0757873e+03
1599 1.8095988e-01 1.0495072e+02 1.3078740e+00 1.4162250e-01 1.0346704e+02 1.0764963e+03
1600 8.8385537e-02 1.0487291e+02 1.3355595e+00 1.8751776e-01 1.0417156e+02 1.0771885e+03
1601 1.7036670e-01 1.0489695e+02 1.3142236e+00 1.3904521e-01 1.0380075e+02 1.0779415e+03
1602 9.6311256e-02 1.0484716e+02 1.3371921e+00 1.6156250e-01 1.0336672e+02 1.0786261e+03
1603 1.0958368e-01 1.0480756e+02 1.3245413e+00 1.0365107e-01 1.0328000e+02 1.0793218e+03
1604 7.2205491e-02 1.0450938e+02 1.3353544e+00 1.1442497e-01 1.0368894e+02 1.0799952e+03
1605 1.0120239e-01 1.0456847e+02 1.3315191e+00 1.6564278e-01 1.0390051e+02 1.0807172e+03
1606 1.3014206e-01 1.0444437e+02 1.3271370e+00 1.1560487e-01 1.0371832e+02 1.0814752e+03
1607 7.1625955e-02 1.0455576e+02 1.3258406e+00 1.0693096e-01 1.0300011e+02 1.0821471e+03
1608 6.7098096e-02 1.0446149e+02 1.3283271e+00 9.0427093e-02 1.0309704e+02 1.0828552e+03
1609 6.0615268e-02 1.0450593e+02 1.3196107e+00 9.0684801e-02 1.0353540e+02 1.0835148e+03
1610 6.2631451e-02 1.0468097e+02 1.3319921e+00 9.3676135e-02 1.0371889e+02 1.0841583e+03
1611 5.7696935e-02 1.0493006e+02 1.3300815e+00 8.8843115e-02 1.0347061e+02 1.0848130e+03
1612 5.6863576e-02 1.0492991e+02 1.3219044e+00 9.2724092e-02 1.0353310e+02 1.0854698e+03
1613 6.8673350e-02 1.0507799e+02 1.3299083e+00 1.2224261e-01 1.0337522e+02 1.0861246e+03
1614 8.9670330e-02 1.0503496e+02 1.3204731e+00 1.0712241e-01 1.0355942e+02 1.0867846e+03
1615 6.2833793e-02 1.0500935e+02 1.3328156e+00 8.4425777e-02 1.0367663e+02 1.0874403e+03
1616 5.8084216e-02 1.0504848e+02 1.3120170e+00 9.0624735e-02 1.0367209e+02 1.0880865e+03
1617 5.7858467e-02 1.0508629e+02 1.3340290e+00 9.7831272e-02 1.0409046e+02 1.0887322e+03
1618 6.3877963e-02 1.0515756e+02 1.3226411e+00 8.7364942e-02 1.0378428e+02 1.0893903e+03
1619 5.6870397e-02 1.0518238e+02 1.3160641e+00 8.5030109e-02 1.0391842e+02 1.0900528e+03
1620 5.5269204e-02 1.0520219e+02 1.3271075e+00 8.5758142e-02 1.0417879e+02 1.0907296e+03
1621 5.3622428e-02 1.0534639e+02 1.3234829e+00 9.0997413e-02 1.0401440e+02 1.0914004e+03
1622 5.5754531e-02 1.0544234e+02 1.3189853e+00 8.7602653e-02 1.0413718e+02 1.0920496e+03
1623 6.2720135e-02 1.0541410e+02 1.3187274e+00 1.1087663e-01 1.0452034e+02 1.0926955e+03
1624 1.1161716e-01 1.0539098e+02 1.3263130e+00 1.7031068e-01 1.0482893e+02 1.0933450e+03
1625 1.2141559e-01 1.0546739e+02 1.3178967e+00 1.4130217e-01 1.0437609e+02 1.0940167e+03
1626 8.7896831e-02 1.0530370e+02 1.3147535e+00 9.5527314e-02 1.0427246e+02 1.0946983e+03
1627 1.1068121e-01 1.0539708e+02 1.3455005e+00 2.2876251e-01 1.0353404e+02 1.0953649e+03
1628 1.5334886e-01 1.0532888e+02 1.3006604e+00 1.2149397e-01 1.0394131e+02 1.0960445e+03
1629 8.2521640e-02 1.0529498e+02 1.3054756e+00 1.3515125e-01 1.0414837e+02 1.0966940e+03
1630 8.9663222e-02 1.0531097e+02 1.3223321e+00 1.0569260e-01 1.0409830e+02 1.0973476e+03
1631 7.8727022e-02 1.0533318e+02 1.3173827e+00 1.1404457e-01 1.0368604e+02 1.0980008e+03
1632 6.4380549e-02 1.0522996e+02 1.3146927e+00 9.5738783e-02 1.0375621e+02 1.0986658e+03
1633 6.4802013e-02 1.0518969e+02 1.3231614e+00 1.1523659e-01 1.0359686e+02 1.0993441e+03
1634 8.4538557e-02 1.0524166e+02 1.3168508e+00 1.2245186e-01 1.0363281e+02 1.0999970e+03
1635 8.4688827e-02 1.0523581e+02 1.3110307e+00 9.4696492e-02 1.0412254e+02 1.1006388e+03
1636 6.5909840e-02 1.0529176e+02 1.3077010e+00 1.1173464e-01 1.0457207e+02 1.1012919e+03
1637 9.1430165e-02 1.0535423e+02 1.3162062e+00 1.1057743e-01 1.0444506e+02 1.1020246e+03
1638 6.3685067e-02 1.0545065e+02 1.3139454e+00 8.9716345e-02 1.0403534e+02 1.1027805e+03
1639 8.0081023e-02 1.0544301e+02 1.3193082e+00 1.2333278e-01 1.0397919e+02 1.1034981e+03
1640 7.8223832e-02 1.0551172e+02 1.3080233e+00 1.0167477e-01 1.0386346e+02 1.1042896e+03
1641 6.6985331e-02 1.0529360e+02 1.3113861e+00 1.1902653e-01 1.0481872e+02 1.1051665e+03
1642 1.0338133e-01 1.0552187e+02 1.3174969e+00 1.0908322e-01 1.0449818e+02 1.1060135e+03
1643 6.3924640e-02 1.0558510e+02 1.3148237e+00 1.2684745e-01 1.0399796e+02 1.1066653e+03
1644 1.0564377e-01 1.0563423e+02 1.3109834e+00 1.1560880e-01 1.0401316e+02 1.1073156e+03
1645 7.0224792e-02 1.0558539e+02 1.3126522e+00 9.7828239e-02 1.0444946e+02 1.1080184e+03
1646 5.8742777e-02 1.0564130e+02 1.3025459e+00 9.1240853e-02 1.0444034e+02 1.1090031e+03
1647 7.2763897e-02 1.0559528e+02 1.3145560e+00 1.1354784e-01 1.0435511e+02 1.1098951e+03
1648 7.2064675e-02 1.0558119e+02 1.3106188e+00 9.6326202e-02 1.0439349e+02 1.1108979e+03
1649 7.4528918e-02 1.0561485e+02 1.3100470e+00 9.8953724e-02 1.0449134e+02 1.1116648e+03
1650 6.7222431e-02 1.0576244e+02 1.3052990e+00 1.3771376e-01 1.0389795e+02 1.1125730e+03
1651 1.1039290e-01 1.0569556e+02 1.3097034e+00 1.2610777e-01 1.0398985e+02 1.1132712e+03
1652 9.6924454e-02 1.0557352e+02 1.3113919e+00 1.0912541e-01 1.0467199e+02 1.1139482e+03
